keyword	protein_len	gencode_loc	blast_species	pride_group	pr_count
loose	100-200	All_intergene	Bacteria	Organism part,cell line	32
loose	100-200	All_intergene	Bacteria	Organism part	108
loose	100-200	All_intergene	Bacteria	Organism part,cancer	15
loose	100-200	All_intergene	Bacteria	Organism part,cancer,cell line	35
loose	100-200	All_intergene	Bacteria	cancer,cell line	24
loose	100-200	All_intergene	nonHuman_Primates	cancer	180
loose	100-200	All_intergene	nonHuman_Primates	cell line	276
loose	100-200	All_intergene	nonHuman_Primates	Organism part,cell line	67
loose	100-200	All_intergene	nonHuman_Primates	Organism part	269
loose	100-200	All_intergene	nonHuman_Primates	Organism part,cancer	45
loose	100-200	All_intergene	nonHuman_Primates	Organism part,cancer,cell line	62
loose	100-200	All_intergene	nonHuman_Primates	cancer,cell line	52
loose	100-200	All_intergene	otherSum	cancer	12
loose	100-200	All_intergene	otherSum	cell line	25
loose	100-200	All_intergene	otherSum	Organism part,cell line	5
loose	100-200	All_intergene	otherSum	Organism part	18
loose	100-200	All_intergene	otherSum	Organism part,cancer	4
loose	100-200	All_intergene	otherSum	Organism part,cancer,cell line	5
loose	100-200	All_intergene	otherSum	cancer,cell line	2
loose	100-200	All_intergene	nonMammal_Metazoa	cancer	19
loose	100-200	All_intergene	nonMammal_Metazoa	cell line	24
loose	100-200	All_intergene	nonMammal_Metazoa	Organism part,cell line	9
loose	100-200	All_intergene	nonMammal_Metazoa	Organism part	20
loose	100-200	All_intergene	nonMammal_Metazoa	Organism part,cancer	8
loose	100-200	All_intergene	nonMammal_Metazoa	Organism part,cancer,cell line	15
loose	100-200	All_intergene	nonMammal_Metazoa	cancer,cell line	6
loose	100-200	All_intergene	Homo_sapiens	cancer	55
loose	100-200	All_intergene	Homo_sapiens	cell line	107
loose	100-200	All_intergene	Homo_sapiens	Organism part,cell line	34
loose	100-200	All_intergene	Homo_sapiens	Organism part	84
loose	100-200	All_intergene	Homo_sapiens	Organism part,cancer	18
loose	100-200	All_intergene	Homo_sapiens	Organism part,cancer,cell line	22
loose	100-200	All_intergene	Homo_sapiens	cancer,cell line	27
loose	100-200	All_intergene	NA	cancer	778
loose	100-200	All_intergene	NA	cell line	1392
loose	100-200	All_intergene	NA	Organism part,cell line	427
loose	100-200	All_intergene	NA	Organism part	1143
loose	100-200	All_intergene	NA	Organism part,cancer	242
loose	100-200	All_intergene	NA	Organism part,cancer,cell line	417
loose	100-200	All_intergene	NA	cancer,cell line	316
loose	100-200	All_intergene	nonPrimates_mammals	cancer	11
loose	100-200	All_intergene	nonPrimates_mammals	cell line	38
loose	100-200	All_intergene	nonPrimates_mammals	Organism part,cell line	10
loose	100-200	All_intergene	nonPrimates_mammals	Organism part	37
loose	100-200	All_intergene	nonPrimates_mammals	Organism part,cancer	8
loose	100-200	All_intergene	nonPrimates_mammals	Organism part,cancer,cell line	13
loose	100-200	All_intergene	nonPrimates_mammals	cancer,cell line	4
loose	50-100	All_UTR	Bacteria	cancer	21
loose	50-100	All_UTR	Bacteria	cell line	41
loose	50-100	All_UTR	Bacteria	Organism part,cell line	5
loose	50-100	All_UTR	Bacteria	Organism part	26
loose	50-100	All_UTR	Bacteria	Organism part,cancer	6
loose	50-100	All_UTR	Bacteria	Organism part,cancer,cell line	5
loose	50-100	All_UTR	Bacteria	cancer,cell line	5
loose	50-100	All_UTR	nonHuman_Primates	cancer	108
loose	50-100	All_UTR	nonHuman_Primates	cell line	140
loose	50-100	All_UTR	nonHuman_Primates	Organism part,cell line	28
loose	50-100	All_UTR	nonHuman_Primates	Organism part	117
loose	50-100	All_UTR	nonHuman_Primates	Organism part,cancer	16
loose	50-100	All_UTR	nonHuman_Primates	Organism part,cancer,cell line	22
loose	50-100	All_UTR	nonHuman_Primates	cancer,cell line	27
loose	50-100	All_UTR	otherSum	cancer	3
loose	50-100	All_UTR	otherSum	cell line	2
loose	50-100	All_UTR	otherSum	Organism part,cell line	3
loose	50-100	All_UTR	otherSum	Organism part	2
loose	50-100	All_UTR	otherSum	Organism part,cancer	1
loose	50-100	All_UTR	otherSum	Organism part,cancer,cell line	3
loose	50-100	All_UTR	otherSum	cancer,cell line	2
loose	50-100	All_UTR	nonMammal_Metazoa	cancer	2
loose	50-100	All_UTR	nonMammal_Metazoa	cell line	8
loose	50-100	All_UTR	nonMammal_Metazoa	Organism part,cell line	1
loose	50-100	All_UTR	nonMammal_Metazoa	Organism part	5
loose	50-100	All_UTR	nonMammal_Metazoa	Organism part,cancer	1
loose	50-100	All_UTR	nonMammal_Metazoa	Organism part,cancer,cell line	2
loose	50-100	All_UTR	nonMammal_Metazoa	cancer,cell line	2
loose	50-100	All_UTR	Homo_sapiens	cancer	42
loose	50-100	All_UTR	Homo_sapiens	cell line	51
loose	50-100	All_UTR	Homo_sapiens	Organism part,cell line	15
loose	50-100	All_UTR	Homo_sapiens	Organism part	54
loose	50-100	All_UTR	Homo_sapiens	Organism part,cancer	9
loose	50-100	All_UTR	Homo_sapiens	Organism part,cancer,cell line	6
loose	50-100	All_UTR	Homo_sapiens	cancer,cell line	13
loose	50-100	All_UTR	NA	cancer	1139
loose	50-100	All_UTR	NA	cell line	1945
loose	50-100	All_UTR	NA	Organism part,cell line	422
loose	50-100	All_UTR	NA	Organism part	1560
loose	50-100	All_UTR	NA	Organism part,cancer	298
loose	50-100	All_UTR	NA	Organism part,cancer,cell line	431
loose	50-100	All_UTR	NA	cancer,cell line	370
loose	50-100	All_UTR	nonPrimates_mammals	cancer	20
loose	50-100	All_UTR	nonPrimates_mammals	cell line	39
loose	50-100	All_UTR	nonPrimates_mammals	Organism part,cell line	17
loose	50-100	All_UTR	nonPrimates_mammals	Organism part	29
loose	50-100	All_UTR	nonPrimates_mammals	Organism part,cancer	4
loose	50-100	All_UTR	nonPrimates_mammals	Organism part,cancer,cell line	7
loose	50-100	All_UTR	nonPrimates_mammals	cancer,cell line	6
loose	50-100	All_transcript_coding	Bacteria	cancer	10
loose	50-100	All_transcript_coding	Bacteria	cell line	20
loose	50-100	All_transcript_coding	Bacteria	Organism part,cell line	3
loose	50-100	All_transcript_coding	Bacteria	Organism part	15
loose	50-100	All_transcript_coding	Bacteria	Organism part,cancer	0
loose	50-100	All_transcript_coding	Bacteria	Organism part,cancer,cell line	5
loose	50-100	All_transcript_coding	Bacteria	cancer,cell line	7
loose	50-100	All_transcript_coding	nonHuman_Primates	cancer	238
loose	50-100	All_transcript_coding	nonHuman_Primates	cell line	368
loose	50-100	All_transcript_coding	nonHuman_Primates	Organism part,cell line	86
loose	50-100	All_transcript_coding	nonHuman_Primates	Organism part	334
loose	50-100	All_transcript_coding	nonHuman_Primates	Organism part,cancer	65
loose	50-100	All_transcript_coding	nonHuman_Primates	Organism part,cancer,cell line	127
loose	50-100	All_transcript_coding	nonHuman_Primates	cancer,cell line	69
loose	50-100	All_transcript_coding	otherSum	cancer	1
loose	50-100	All_transcript_coding	otherSum	cell line	5
loose	50-100	All_transcript_coding	otherSum	Organism part,cell line	0
loose	50-100	All_transcript_coding	otherSum	Organism part	4
loose	50-100	All_transcript_coding	otherSum	Organism part,cancer	2
loose	50-100	All_transcript_coding	otherSum	Organism part,cancer,cell line	1
loose	50-100	All_transcript_coding	otherSum	cancer,cell line	0
loose	50-100	All_transcript_coding	nonMammal_Metazoa	cancer	18
loose	50-100	All_transcript_coding	nonMammal_Metazoa	cell line	24
loose	50-100	All_transcript_coding	nonMammal_Metazoa	Organism part,cell line	9
loose	50-100	All_transcript_coding	nonMammal_Metazoa	Organism part	23
loose	50-100	All_transcript_coding	nonMammal_Metazoa	Organism part,cancer	3
loose	50-100	All_transcript_coding	nonMammal_Metazoa	Organism part,cancer,cell line	16
loose	50-100	All_transcript_coding	nonMammal_Metazoa	cancer,cell line	7
loose	50-100	All_transcript_coding	Homo_sapiens	cancer	205
loose	50-100	All_transcript_coding	Homo_sapiens	cell line	365
loose	50-100	All_transcript_coding	Homo_sapiens	Organism part,cell line	101
loose	50-100	All_transcript_coding	Homo_sapiens	Organism part	322
loose	50-100	All_transcript_coding	Homo_sapiens	Organism part,cancer	43
loose	50-100	All_transcript_coding	Homo_sapiens	Organism part,cancer,cell line	123
loose	50-100	All_transcript_coding	Homo_sapiens	cancer,cell line	60
loose	50-100	All_transcript_coding	NA	cancer	1106
loose	50-100	All_transcript_coding	NA	cell line	1906
loose	50-100	All_transcript_coding	NA	Organism part,cell line	473
loose	50-100	All_transcript_coding	NA	Organism part	1547
loose	50-100	All_transcript_coding	NA	Organism part,cancer	269
loose	50-100	All_transcript_coding	NA	Organism part,cancer,cell line	441
loose	50-100	All_transcript_coding	NA	cancer,cell line	365
loose	50-100	All_transcript_coding	nonPrimates_mammals	cancer	135
loose	50-100	All_transcript_coding	nonPrimates_mammals	cell line	223
loose	50-100	All_transcript_coding	nonPrimates_mammals	Organism part,cell line	81
loose	50-100	All_transcript_coding	nonPrimates_mammals	Organism part	202
loose	50-100	All_transcript_coding	nonPrimates_mammals	Organism part,cancer	53
loose	50-100	All_transcript_coding	nonPrimates_mammals	Organism part,cancer,cell line	92
loose	50-100	All_transcript_coding	nonPrimates_mammals	cancer,cell line	42
loose	50-100	All_exon_noncoding	Bacteria	cancer	10
loose	50-100	All_exon_noncoding	Bacteria	cell line	26
loose	50-100	All_exon_noncoding	Bacteria	Organism part,cell line	6
loose	50-100	All_exon_noncoding	Bacteria	Organism part	20
loose	50-100	All_exon_noncoding	Bacteria	Organism part,cancer	4
loose	50-100	All_exon_noncoding	Bacteria	Organism part,cancer,cell line	6
loose	50-100	All_exon_noncoding	Bacteria	cancer,cell line	5
loose	50-100	All_exon_noncoding	nonHuman_Primates	cancer	99
loose	50-100	All_exon_noncoding	nonHuman_Primates	cell line	202
loose	50-100	All_exon_noncoding	nonHuman_Primates	Organism part,cell line	80
loose	50-100	All_exon_noncoding	nonHuman_Primates	Organism part	176
loose	50-100	All_exon_noncoding	nonHuman_Primates	Organism part,cancer	42
loose	50-100	All_exon_noncoding	nonHuman_Primates	Organism part,cancer,cell line	209
loose	50-100	All_exon_noncoding	nonHuman_Primates	cancer,cell line	67
loose	50-100	All_exon_noncoding	otherSum	cancer	4
loose	50-100	All_exon_noncoding	otherSum	cell line	9
loose	50-100	All_exon_noncoding	otherSum	Organism part,cell line	2
loose	50-100	All_exon_noncoding	otherSum	Organism part	5
loose	50-100	All_exon_noncoding	otherSum	Organism part,cancer	2
loose	50-100	All_exon_noncoding	otherSum	Organism part,cancer,cell line	4
loose	50-100	All_exon_noncoding	otherSum	cancer,cell line	0
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	cancer	11
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	cell line	11
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	Organism part,cell line	4
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	Organism part	10
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	Organism part,cancer	2
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	Organism part,cancer,cell line	28
loose	50-100	All_exon_noncoding	nonMammal_Metazoa	cancer,cell line	7
loose	50-100	All_exon_noncoding	Homo_sapiens	cancer	73
loose	50-100	All_exon_noncoding	Homo_sapiens	cell line	118
loose	50-100	All_exon_noncoding	Homo_sapiens	Organism part,cell line	39
loose	50-100	All_exon_noncoding	Homo_sapiens	Organism part	97
loose	50-100	All_exon_noncoding	Homo_sapiens	Organism part,cancer	20
loose	50-100	All_exon_noncoding	Homo_sapiens	Organism part,cancer,cell line	86
loose	50-100	All_exon_noncoding	Homo_sapiens	cancer,cell line	20
loose	50-100	All_exon_noncoding	NA	cancer	601
loose	50-100	All_exon_noncoding	NA	cell line	1049
loose	50-100	All_exon_noncoding	NA	Organism part,cell line	239
loose	50-100	All_exon_noncoding	NA	Organism part	836
loose	50-100	All_exon_noncoding	NA	Organism part,cancer	158
loose	50-100	All_exon_noncoding	NA	Organism part,cancer,cell line	239
loose	50-100	All_exon_noncoding	NA	cancer,cell line	200
loose	50-100	All_exon_noncoding	nonPrimates_mammals	cancer	35
loose	50-100	All_exon_noncoding	nonPrimates_mammals	cell line	88
loose	50-100	All_exon_noncoding	nonPrimates_mammals	Organism part,cell line	30
loose	50-100	All_exon_noncoding	nonPrimates_mammals	Organism part	62
loose	50-100	All_exon_noncoding	nonPrimates_mammals	Organism part,cancer	13
loose	50-100	All_exon_noncoding	nonPrimates_mammals	Organism part,cancer,cell line	102
loose	50-100	All_exon_noncoding	nonPrimates_mammals	cancer,cell line	23
loose	50-100	All_intron	Bacteria	cancer	424
loose	50-100	All_intron	Bacteria	cell line	708
loose	50-100	All_intron	Bacteria	Organism part,cell line	149
loose	50-100	All_intron	Bacteria	Organism part	586
loose	50-100	All_intron	Bacteria	Organism part,cancer	100
loose	50-100	All_intron	Bacteria	Organism part,cancer,cell line	137
loose	50-100	All_intron	Bacteria	cancer,cell line	125
loose	50-100	All_intron	nonHuman_Primates	cancer	940
loose	50-100	All_intron	nonHuman_Primates	cell line	1638
loose	50-100	All_intron	nonHuman_Primates	Organism part,cell line	307
loose	50-100	All_intron	nonHuman_Primates	Organism part	1415
loose	50-100	All_intron	nonHuman_Primates	Organism part,cancer	214
loose	50-100	All_intron	nonHuman_Primates	Organism part,cancer,cell line	268
loose	50-100	All_intron	nonHuman_Primates	cancer,cell line	261
loose	50-100	All_intron	otherSum	cancer	44
loose	50-100	All_intron	otherSum	cell line	69
loose	50-100	All_intron	otherSum	Organism part,cell line	14
loose	50-100	All_intron	otherSum	Organism part	61
loose	50-100	All_intron	otherSum	Organism part,cancer	7
loose	50-100	All_intron	otherSum	Organism part,cancer,cell line	17
loose	50-100	All_intron	otherSum	cancer,cell line	15
loose	50-100	All_intron	nonMammal_Metazoa	cancer	44
loose	50-100	All_intron	nonMammal_Metazoa	cell line	74
loose	50-100	All_intron	nonMammal_Metazoa	Organism part,cell line	16
loose	50-100	All_intron	nonMammal_Metazoa	Organism part	75
loose	50-100	All_intron	nonMammal_Metazoa	Organism part,cancer	9
loose	50-100	All_intron	nonMammal_Metazoa	Organism part,cancer,cell line	18
loose	50-100	All_intron	nonMammal_Metazoa	cancer,cell line	19
loose	50-100	All_intron	Homo_sapiens	cancer	265
loose	50-100	All_intron	Homo_sapiens	cell line	376
loose	50-100	All_intron	Homo_sapiens	Organism part,cell line	89
loose	50-100	All_intron	Homo_sapiens	Organism part	374
loose	50-100	All_intron	Homo_sapiens	Organism part,cancer	45
loose	50-100	All_intron	Homo_sapiens	Organism part,cancer,cell line	64
loose	50-100	All_intron	Homo_sapiens	cancer,cell line	82
loose	50-100	All_intron	NA	cancer	7874
loose	50-100	All_intron	NA	cell line	13427
loose	50-100	All_intron	NA	Organism part,cell line	3108
loose	50-100	All_intron	NA	Organism part	11338
loose	50-100	All_intron	NA	Organism part,cancer	1958
loose	50-100	All_intron	NA	Organism part,cancer,cell line	2946
loose	50-100	All_intron	NA	cancer,cell line	2499
loose	50-100	All_intron	nonPrimates_mammals	cancer	181
loose	50-100	All_intron	nonPrimates_mammals	cell line	344
loose	50-100	All_intron	nonPrimates_mammals	Organism part,cell line	81
loose	50-100	All_intron	nonPrimates_mammals	Organism part	269
loose	50-100	All_intron	nonPrimates_mammals	Organism part,cancer	44
loose	50-100	All_intron	nonPrimates_mammals	Organism part,cancer,cell line	72
loose	50-100	All_intron	nonPrimates_mammals	cancer,cell line	68
loose	50-100	All_transcript_noncoding	Bacteria	cancer	7
loose	50-100	All_transcript_noncoding	Bacteria	cell line	9
loose	50-100	All_transcript_noncoding	Bacteria	Organism part,cell line	1
loose	50-100	All_transcript_noncoding	Bacteria	Organism part	6
loose	50-100	All_transcript_noncoding	Bacteria	Organism part,cancer	1
loose	50-100	All_transcript_noncoding	Bacteria	Organism part,cancer,cell line	2
loose	50-100	All_transcript_noncoding	Bacteria	cancer,cell line	4
loose	50-100	All_transcript_noncoding	nonHuman_Primates	cancer	38
loose	50-100	All_transcript_noncoding	nonHuman_Primates	cell line	104
loose	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part,cell line	17
loose	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part	62
loose	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part,cancer	12
loose	50-100	All_transcript_noncoding	nonHuman_Primates	Organism part,cancer,cell line	26
loose	50-100	All_transcript_noncoding	nonHuman_Primates	cancer,cell line	15
loose	50-100	All_transcript_noncoding	otherSum	cancer	2
loose	50-100	All_transcript_noncoding	otherSum	cell line	2
loose	50-100	All_transcript_noncoding	otherSum	Organism part,cell line	0
loose	50-100	All_transcript_noncoding	otherSum	Organism part	5
loose	50-100	All_transcript_noncoding	otherSum	Organism part,cancer	0
loose	50-100	All_transcript_noncoding	otherSum	Organism part,cancer,cell line	0
loose	50-100	All_transcript_noncoding	otherSum	cancer,cell line	0
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	cancer	2
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	cell line	0
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cell line	0
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part	0
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cancer	0
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cancer,cell line	3
loose	50-100	All_transcript_noncoding	nonMammal_Metazoa	cancer,cell line	1
loose	50-100	All_transcript_noncoding	Homo_sapiens	cancer	22
loose	50-100	All_transcript_noncoding	Homo_sapiens	cell line	52
loose	50-100	All_transcript_noncoding	Homo_sapiens	Organism part,cell line	19
loose	50-100	All_transcript_noncoding	Homo_sapiens	Organism part	36
loose	50-100	All_transcript_noncoding	Homo_sapiens	Organism part,cancer	7
loose	50-100	All_transcript_noncoding	Homo_sapiens	Organism part,cancer,cell line	12
loose	50-100	All_transcript_noncoding	Homo_sapiens	cancer,cell line	7
loose	50-100	All_transcript_noncoding	NA	cancer	252
loose	50-100	All_transcript_noncoding	NA	cell line	444
